X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8795399.2673,4820528.2391,370,Garrett,11.011,Route 40 Elementary,17764 NATIONAL PIKE,FROSTBURG,MD,21532,PreK-5,Elementary                                        
-8617847.4603,4799236.9703,371,Frederick,10.060,Lewistown Elementary,11119 HESSONG BRIDGE RD,THURMONT,MD,21788,PreK-5,Elementary
-8634554.5034,4794892.9123,372,Frederick,10.061,Myersville Elementary,429 MAIN STREET,MYERSVILLE,MD,21773,K-5,Elementary
-8633206.0067,4804392.3105,373,Frederick,10.056,Wolfsville Elementary,12520 WOLFSVILLE RD,SMITHSBURG,MD,21783,K-5,Elementary
-8615928.7569,4784483.7141,374,Frederick,10.059,Gov Thos. Johnson Middle,1799 SCHIFFERSTADT DRIVE,FREDERICK,MD,21701,6-8,Middle
-8616760.1277,4784042.2806,375,Frederick,10.057,Gov Thos. Johnson High,1501 NORTH MARKET ST,FREDERICK,MD,21701,9-12,High
-8623837.5897,4766654.3312,376,Frederick,10.066,Carroll Manor Elementary,5624 ADAMSTOWN RD,ADAMSTOWN,MD,21710,PK-5,Elementary
-8615087.4671,4810021.8542,377,Frederick,10.064,Thurmont Primary,7989 ROCKY RIDGE ROAD,THURMONT,MD,21788,PK-2,Elementary
-8617620.9669,4784582.8447,378,Frederick,10.065,Heather Ridge,1445 TANEY AVENUE,FREDERICK,MD,21702,6-12,Alternate
-8638832.3691,4766858.742,379,Frederick,10.055,Brunswick Middle,301 CUMMINGS DR,BRUNSWICK,MD,21716,6-8,Middle
-8617167.264,4813593.2245,380,Frederick,10.051,Catoctin High,14745 SABILLASVILLE RD,THURMONT,MD,21788,9-12,High
-8604080.2816,4779648.1185,381,Frederick,10.053,Deer Crossing Elementary,10601 FINN DRIVE,NEW MARKET,MD,21774,K-5,Elementary
-8560809.8801,4662441.2151,382,Charles,08.045,Mary Burgess Neal Elementary,12105 ST. GEORGES DRIVE,WALDORF,MD,20602,PreK-5,Elementary
-8536422.724,4769329.1857,383,Baltimore City,30.182,Garrison Middle # 042,3910 BARRINGTON RD,BALITMORE,MD,21207,6-8,Middle
-8611057.1998,4790696.8393,384,Frederick,10.045,Walkersville Middle,55 FREDERICK ST,WALKERSVILLE,MD,21793,6-8,Middle
-8602432.6359,4767996.9874,385,Frederick,10.046,Windsor Knolls Middle,11150 WINDSOR RD,IJAMSVILLE,MD,21754,6-8,Middle
-8622361.9004,4819608.5607,386,Frederick,10.047,Sabillasville Elementary,16210B SABILLASVILLE RD,SABILLASVILLE,MD,21780,K-5,Elementary
-8609404.494,4768568.4067,387,Frederick,10.048,Urbana High,3471 CAMPUS DRIVE,IJAMSVILLE,MD,21754,9-12,High
-8610819.4419,4779056.0118,388,Frederick,10.049,Spring Ridge Elementary,9051 RIDGEFIELD DR,FREDERICK,MD,21701,PK-5,Elementary
-8610475.0408,4792977.1144,389,Frederick,10.050,Glade Elementary,9525 GLADE ROAD,WALKERSVILLE,MD,21793,PK-5,Elementary
-8621767.5816,4780693.4246,390,Frederick,10.039,Hillcrest Elementary,1285 HILLCREST DR,FREDERICK,MD,21702,PK-5,Elementary
-8617293.1416,4787078.9084,391,Frederick,10.040,Monocacy Elementary,7421 HAYWARD ROAD,FREDERICK,MD,21702,PK-5,Elementary
-8620688.456,4777079.9359,392,Frederick,10.041,Ballenger Creek Middle,5525 BALLENGER CREEK PIKE,FREDERICK,MD,21703,6-8,Middle
-8601159.8452,4770928.499,393,Frederick,10.042,Green Valley Elementary,11501 FINGERBOARD RD,MONROVIA,MD,21770,K-5,Elementary
-8619535.2399,4775935.4676,394,Frederick,10.043,Ballenger Creek Elementary,5250 KINGSBROOK DR,FREDERICK,MD,21703,PK-5,Elementary
-8591185.079,4774870.4461,395,Frederick,10.044,Twin Ridge Elementary,1106 LEAFY HOLLOW CIRCLE,MT AIRY,MD,21771,PK-5,Elementary
-8617605.1398,4786992.1643,396,Frederick,10.034,Monocacy Middle,8009 O'POSSUMTOWN PK,FREDERICK,MD,21702,6-8,Middle
-8599787.7476,4791198.5535,397,Frederick,10.035,Liberty Elementary,11820 LIBERTY RD,LIBERTYTOWN,MD,21762,K-5,Elementary
-8639270.3728,4767154.7058,398,Frederick,10.036,Brunswick High,101 CUMMINGS DRIVE,BRUNSWICK,MD,21716,9-12,High
-8619144.2659,4781263.0322,399,Frederick,10.037,W. Frederick Middle,515 W PATRICK ST,FREDERICK,MD,21701,6-8,Middle
-8603611.1819,4803511.4715,400,Frederick,10.038,New Midway Elementary,12226 WOODSBORO PIKE,KEYMAR,MD,21757,3-5,Elementary
-8642091.0393,4767443.8603,401,Frederick,10.025,Brunswick Elementary,400 CENTRAL AVE,BRUNSWICK,MD,21716,PK-5,Elementary
-8617835.2393,4786466.5074,402,Frederick,10.026,Career & Technology Center,7922 OPOSSUMTOWN PK,FREDERICK,MD,21702,10-12,Career Tech
-8602254.5613,4776791.6025,403,Frederick,10.030,New Market Elementary,93 W. MAIN STREET,NEW MARKET,MD,21774,PreK-5,Elementary
-8602443.8902,4776931.3027,404,Frederick,10.031,New Market Middle,125 WEST MAIN STREET,NEW MARKET,MD,21774,6-8,Middle
-8597914.4133,4769591.1848,405,Frederick,10.032,Kemptown Elementary,3456 KEMPTOWN CH RD,MONROVIA,MD,21770,K-5,Elementary
-8599131.4057,4783873.7502,406,Frederick,10.017,Linganore High,12013 OLD ANNAPOLIS RD,FREDERICK,MD,21701,9-12,High
-8632549.8256,4773247.5932,407,Frederick,10.018,Valley Elementary,3519 JEFFERSON PIKE,JEFFERSON,MD,21755,PK-5,Elementary
-8617507.8992,4783316.6411,408,Frederick,10.021,N. Frederick Elementary,1010 FAIRVIEW AVENUE,FREDERICK,MD,21701,PK-5,Elementary
-8611280.0653,4768600.1385,409,Frederick,10.022,Urbana Elementary,3554 URBANA PIKE,FREDERICK,MD,21704,SpecEdPK-5,Elementary
-8618326.9623,4781204.8655,410,Frederick,10.023,Parkway Elementary,300 CARROLL PARKWAY,FREDERICK,MD,21701,K-5,Elementary
-8616634.0896,4810934.1433,411,Frederick,10.008,Thurmont Middle,408 E MAIN ST,THURMONT,MD,21788,6-8,Middle
-8619127.2652,4781545.7705,412,Frederick,10.009,Frederick High,650 CARROLL PARKWAY,FREDERICK,MD,21701,9-12,High
-8631252.0631,4785459.4386,413,Frederick,10.010,Middletown Middle,100 MARTHA MASON STREET,MIDDLETOWN,MD,21769,6-8,Middle
-8611847.6205,4790005.3617,414,Frederick,10.012,Walkersville High,81 FREDERICK ST,WALKERSVILLE,MD,21793,9-12,High
-8606402.8699,4798370.075,415,Frederick,10.014,Woodsboro Elementary,101 LIBERTY RD,WOODSBORO,MD,21798,PK-2,Elementary
-8615773.8986,4810462.8768,416,Frederick,10.015,Thurmont Elementary,805 E MAIN ST,THURMONT,MD,21788,3-5,Elementary
-8631485.9709,4785477.8727,417,Frederick,10.001,Middletown Elementary,201 E GREEN STREET,MIDDLETOWN,MD,21769,3-5,Elementary
-8631118.5518,4785838.8164,418,Frederick,10.005,Middletown High,200 HIGH ST,MIDDLETOWN,MD,21769,9-12,High
-8608263.8903,4822870.6815,419,Frederick,10.006,Emmitsburg Elementary,300 S. SETON AVENUE,EMMITSBURG,MD,21727,PK-5,Elementary
-8621907.42,4789853.4773,420,Frederick,10.007,Yellow Springs Elementary,8717 YELLOW SPRINGS RD,FREDERICK,MD,21702,K-5,Elementary
-8481063.315,4635834.2069,421,Dorchester,09.012,South Dorchester Pre K-8,3485 GOLDEN HILL ROAD,CHURCH CREEK,MD,21622,PreK-8,PreK-8
-8446224.2841,4662787.8697,422,Dorchester,09.013,North Dorchester High,5875 CLOVERDALE ROAD,HURLOCK,MD,21643,9-12,High
-8445226.9394,4668918.2261,423,Dorchester,09.014,Hurlock Elementary,301 CHARLES STREET,HURLOCK,MD,21643,PreK-5,Elementary
-8470555.9187,4658522.4725,424,Dorchester,09.015,Mace's Lane Middle,1101 MACE'S LANE,CAMBRIDGE,MD,21613,6-8,Middle
-8470471.8954,4658226.0915,425,Dorchester,09.016,Choptank Elementary,1103 MACE'S LANE,CAMBRIDGE,MD,21613,PreK-5,Elementary
-8470215.7564,4661636.1539,426,Dorchester,09.017,Judy Hoyer Center,1405 GLASGOW ROAD,CAMBRIDGE,MD,21613,Prek,Elementary
-8441617.6805,4648561.3031,427,Dorchester,09.005,Vienna Elementary,4905 OCEAN GATEWAY,VIENNA,MD,21869,PreK-6,Elementary
-8470723.0312,4656924.1906,428,Dorchester,09.008,Dorchester Student Services Center,2455 CAMBRIDGE BELTWAY AKA NEW DIRECTIONS LEARNING ACADEMY,CAMBRIDGE,MD,21613,9-12,Alternate
-8470259.9794,4656663.437,429,Dorchester,09.009,Cambridge-South Dorchester High,2475 CAMBRIDGE BELTWAY,CAMBRIDGE,MD,21613,9-12,High
-8470608.5529,4656042.7825,430,Dorchester,09.010,Maple Elementary,5225 EGYPT ROAD,CAMBRIDGE,MD,21613,PreK-8,Special Ed.
-8454012.3728,4665877.2133,431,Dorchester,09.011,Warwick Elementary,155 MAIN STREET,SECRETARY,MD,21664,PreK-5,Elementary
-8569027.526,4670458.4198,432,Charles,08.042,North Point High School,2500 DAVIS ROAD,WALDORF,MD,20603,9-12,Career Tech
-8554105.6309,4655906.3298,433,Charles,08.040,T C Martin Elementary,6315 OLIVERS SHOP ROAD,BRYANTOWN,MD,20617,PreK-5,Elementary
-8470310.025,4661812.3547,434,Dorchester,09.001,Sandy Hill Elementary,1503 GLASGOW ROAD,CAMBRIDGE,MD,21613,PreK-5,Elementary
-8564630.7455,4668015.3486,435,Charles,08.034,C. Paul Barnhart Elementary,5800 LANCASTER CIRCLE,WALDORF,MD,20603,PreK-5,Elementary
-8567229.2901,4671186.9176,436,Charles,08.035,Mattawoman Middle,10145 BERRY ROAD,WALDORF,MD,20603,6-8,Middle
-8567160.647,4671367.8814,437,Charles,08.036,Berry Elementary,10155 BERRY ROAD,WALDORF,MD,20603,PreK-5,Elementary
-8559688.4924,4755418.1703,438,Howard,13.018,Applications and Research Lab,10920 ROUTE #108,ELLICOTT CITY,MD,21043,,Career Tech
-8553838.6531,4764575.8802,439,Howard,13.019,Mt. Hebron High,9440 ROUTE 99,ELLICOTT CITY,MD,21042,9-12,High
-8541424.5254,4752325.5491,440,Howard,13.020,Elkridge Elementary,7075 MONTGOMERY ROAD,ELKRIDGE,MD,21075,K-5,Elementary
-8548818.0459,4756805.1587,441,Howard,13.010,Worthington Elementary,4570 ROUND HILL ROAD,ELLICOTT CITY,MD,21043,K-5,Elementary
-8550751.642,4754155.523,442,Howard,13.012,Howard High,8700 OLD ANNAPOLIS ROAD,ELLICOTT CITY,MD,21043,9-12,High
-8558308.3281,4748644.3831,443,Howard,13.013,Atholton High,6520 FREETOWN ROAD,COLUMBIA,MD,21044,9-12,High
-8552266.8566,4751148.0056,444,Howard,13.014,Jeffers Hill Elementary,6000 TAMAR DR,COLUMBIA,MD,21045,K-5,Elementary
-8556078.8053,4745707.1548,445,Howard,13.016,Hammond High,8800 GUILFORD ROAD,COLUMBIA,MD,21046,9-12,High
-8559126.6133,4753900.0388,446,Howard,13.003,Harpers Choice Middle,5450 BEAVERKILL ROAD,COLUMBIA,MD,21044,6-8,Middle
-8579290.9404,4769599.7394,447,Howard,13.004,Lisbon Elementary,15901 FREDERICK ROAD,WOODBINE,MD,21797,K-5,Elementary
-8556192.3175,4759880.1178,448,Howard,13.005,Centennial Lane Elementary,3825 CENTENNIAL LANE,ELLICOTT CITY,MD,21042,K-5,Elementary
-8554188.9053,4752243.1144,449,Howard,13.007,Talbott Springs Elementary,9550 BASKET RING ROAD,COLUMBIA,MD,21045,PreK-5,Elementary
-8554187.4113,4751434.7808,450,Howard,13.008,Oakland Mills Middle,9540 KILIMANJARO ROAD,COLUMBIA,MD,21045,6-8,Middle
-8556818.5018,4753379.7794,451,Howard,13.079,Bryant Woods Elementary,5450 BLUE HERON LANE,COLUMBIA,MD,21044,PreK-5,Elementary
-8574297.4548,4764389.6935,452,Howard,13.069,Glenwood Middle,2680 ROUTE 97,GLENWOOD,MD,21738,6-8,Middle
-8552898.6683,4758471.9793,453,Howard,13.001,Dunloggin Middle,9129 NORTHFIELD ROAD,ELLICOTT CITY,MD,21042,6-8,Middle
-8553707.366,4751583.7845,454,Howard,13.002,Oakland Mills High,9410 KILIMANJARO ROAD,COLUMBIA,MD,21045,9-12,High
-8561929.4568,4743413.3412,455,Howard,13.077,Reservoir High,11550 SCAGGSVILLE ROAD,FULTON,MD,20759,9-12,High                                              
-8558061.9993,4742908.8612,456,Howard,13.076,Hammond Middle,8110 ALADDIN DRIVE,LAUREL,MD,20723,6-8,Middle
-8553181.5813,4754519.4632,457,Howard,13.075,Thunder Hill Elementary,9357 MELLENBROOK RD,COLUMBIA,MD,21045,K-5,Elementary
-8555744.0781,4754507.0606,458,Howard,13.066,Running Brook Elementary,5215 WEST RUNNING BROOK ROAD,COLUMBIA,MD,21044,PreK-5,Elementary
-8557881.2145,4752818.1821,459,Howard,13.060,Wilde Lake Middle,10481 CROSS FOX LANE,COLUMBIA,MD,21044,6-8,Middle
-8558061.9993,4742908.8612,460,Howard,13.064,Hammond Elementary,8110 ALADDIN DR,LAUREL,MD,20723,K-5,Elementary
-8554017.1894,4738537.7756,461,Howard,13.065,Laurel Woods Elementary,9250 N. LAUREL ROAD,LAUREL,MD,20723,PreK-5,Elementary
-8551330.8275,4765091.0218,462,Howard,13.067,Hollifield Station Elementary,8701 STONEHOUSE DRIVE,ELLICOTT CITY,MD,21043,PreK-5,Elementary
-8555973.0779,4742488.2297,463,Howard,13.068,Gorman Crossing Elementary,9999 WINTER SUN RD.,LAUREL,MD,20723,PreK-5,Elementary
-8569796.275,4759878.0435,464,Howard,13.081,Folly Quarter Middle,13500 TRIDELPHIA ROAD,ELLICOTT CITY,MD,21042,6-8,Middle
-8569334.6577,4759895.5207,465,Howard,13.073,Triadelphia Ridge Elementary,13400 TRIDELPHIA ROAD,ELLICOTT CITY,MD,21042,K-5,Elementary
-8558414.7469,4754176.0313,466,Howard,13.056,Longfellow Elementary,5470 HESPERUS DR,COLUMBIA,MD,21044,PreK-5,Elementary
-8557457.7926,4752853.8588,467,Howard,13.058,Wilde Lake High,5460 TRUMPETER ROAD,COLUMBIA,MD,21044,9-12,High
-8555747.0908,4742511.1766,468,Howard,13.059,Murray Hill Middle,9989 WINTER SUN ROAD,LAUREL,MD,20723,6-8,Middle
-8571829.9312,4761198.8331,469,Howard,13.061,Glenelg High,14025 BURNT WOODS ROAD,GLENELG,MD,21737,9-12,High
-8549092.0074,4751399.808,470,Howard,13.062,Waterloo Elementary,5940 WATERLOO ROAD,COLUMBIA,MD,21045,PreK-5,Elementary
-8562242.1755,4743336.8021,471,Howard,13.063,Fulton Elementary,11600 SCAGGSVILLE ROAD,FULTON,MD,20759,K-5,Elementary
-8545845.4805,4752515.2114,472,Howard,13.050,Rockburn Elementary,6145 MONTGOMERY RD,ELKRIDGE,MD,21075,PreK-5,Elementary
-8551244.4911,4764448.99,473,Howard,13.051,Patapsco Middle,8885 OLD FREDERICK ROAD,ELLICOTT CITY,MD,21043,6-8,Middle
-8562005.0822,4763306.2441,474,Howard,13.052,Manor Woods Elementary,11575 FREDERICK ROAD,ELLICOTT CITY,MD,21042,K-5,Elementary
-8563684.8621,4752521.1835,475,Howard,13.053,River Hill High,12101 ROUTE 108,CLARKSVILLE,MD,21029,9-12,High
-8541422.7844,4752137.0227,476,Howard,13.054,Elkridge Landing Middle,7085 MONTGOMERY ROAD,ELKRIDGE,MD,21075,6-8,Middle
-8550583.9573,4751200.8792,477,Howard,13.055,Long Reach High,6101 OLD DOBBIN LANE,COLUMBIA,MD,21045,9-12,High
-8556981.97,4765462.7962,478,Howard,13.043,Waverly Elementary,10220 WETHERBURN ROAD,ELLICOTT CITY,MD,21042,PreK-5,Elementary
-8563405.757,4749050.9267,479,Howard,13.044,Pointers Run Elementary,6600 SOUTH TROTTER RD,CLARKSVILLE,MD,21029,PreK-5,Elementary
-8547835.8357,4750014.9991,480,Howard,13.045,Mayfield Woods Middle,7950 RED BARN WAY,ELKRIDGE,MD,21075,6-8,Middle
-8556850.1534,4758294.843,481,Howard,13.046,Burleigh Manor Middle,4200 CENTENNIAL LANE,ELLICOTT CITY,MD,21042,6-8,Middle
-8553787.4055,4741042.5439,482,Howard,13.047,Forest Ridge Elementary,9550 GORMAN RD,LAUREL,MD,20723,K-5,Elementary
-8552709.3455,4758381.7597,483,Howard,13.048,Northfield Elementary,9125 NORTHFIELD RD.,ELLICOTT CITY,MD,21042,K-5,Elementary
-8556982.2663,4757947.8058,484,Howard,13.036,Centennial High,4300 CENTENNIAL LANE,ELLICOTT CITY,MD,21042,9-12,High
-8563678.1829,4753077.237,485,Howard,13.037,Clarksville Elementary,12041 ROUTE 108,CLARKSVILLE,MD,21029,K-5,Elementary
-8552458.239,4742604.4848,486,Howard,13.039,Bollman Bridge Elementary,8200 SAVAGE-GUILFORD ROAD,JESSUP,MD,20794,PreK-5,Elementary
-8552498.5583,4742727.9738,487,Howard,13.041,Patuxent Valley Middle,9151 VOLLMERHOUSEN ROAD,JESSUP,MD,20794,6-8,Middle
-8547851.6522,4748157.3741,488,Howard,13.042,Deep Run Elementary,6925 OLD WATERLOO RD,ELKRIDGE,MD,21075,PreK-5,Elementary
-8563079.8147,4749000.4521,489,Howard,13.031,Clarksville Middle,6535 S. TROTTER ROAD,CLARKSVILLE,MD,21029,6-8,Middle
-8565580.9098,4764984.3437,490,Howard,13.032,West Friendship Elementary,12500 FREDERICK ROAD,WEST FRIENDSHIP,MD,21794,K-5,Elementary
-8552649.5799,4745965.2998,491,Howard,13.033,Guilford Elementary,7335 OAKLAND MILLS RD,COLUMBIA,MD,21046,PreK-5,Elementary
-8557481.2642,4749523.5884,492,Howard,13.034,Clemens Crossing Elementary,10320 QUARTERSTAFF RD,COLUMBIA,MD,21044,K-5,Elementary
-8554103.748,4749217.5927,493,Howard,13.035,Cradlerock ES/Lake Elkhorn MS,6700 CRADLEROCK WAY,COLUMBIA,MD,21045,PreK-8,PreK-8
-8519693.6971,4822454.4825,494,Harford,12.055,Norrisville Elementary,5302 NORRISVILLE RD,WHITE HALL,MD,21161,K-5,Elementary
-8493595.1787,4782527.6368,495,Harford,12.054,Edgewood Elementary,2100 CEDAR DRIVE,EDGEWOOD,MD,21040,PreK-5,Elementary
-8559213.3202,4752760.5649,496,Howard,13.023,Swansfield Elementary,5610 CEDAR LANE,COLUMBIA,MD,21044,PreK-5,Elementary
-8550517.1477,4757553.6031,497,Howard,13.026,Ellicott Mills Middle,4445 MONTGOMERY ROAD,ELLICOTT CITY,MD,21043,6-8,Middle
-8553082.9164,4763382.03,498,Howard,13.028,St. Johns Lane Elementary,2960 ST JOHNS LANE,ELLICOTT CITY,MD,21042,K-5,Elementary
-8497339.3576,4800259.4194,499,Harford,12.050,Southampton Middle,1200 MOORES MILL RD,BEL AIR,MD,21014,6-8,Middle
-8487588.1118,4802403.0735,500,Harford,12.051,Churchville Elementary,2935 LEVEL RD,CHURCHVILLE,MD,21028,K-5,Elementary
-8480300.0505,4794060.3293,501,Harford,12.052,George D. Lisby Elementary @ Hillsdale,810 EDMUND ST,ABERDEEN,MD,21001,PreK-5,Elementary
-8472120.1186,4802625.0061,502,Harford,12.053,Meadowvale Elementary,910 GRACE VIEW DR,HAVRE DE GRACE,MD,21078,PreK-5,Elementary
-8482643.2028,4813336.0797,503,Harford,12.056,Darlington Elementary,2119 SHURESVILLE RD,DARLINGTON,MD,21034,K-5,Elementary
-8497953.2876,4779309.9896,504,Harford,12.045,Riverside Elementary,211 STILLMEADOW DR,JOPPA,MD,21085,PreK-5,Elementary
-8499460.8442,4781163.04,505,Harford,12.046,Joppatowne High,555 JOPPA FARM RD,JOPPA,MD,21085,9-12,High
-8475300.8914,4796660.8239,506,Harford,12.047,Roye-Williams Elementary,201 OAKINGTON RD,HAVRE DE GRACE,MD,21078,PreK-5,Elementary
-8503100.7341,4803501.7667,507,Harford,12.048,Forest Lakes Elementary,100 OSBORNE PARKWAY,FOREST HILL,MD,21050,K-5,Elementary
-8496487.5503,4790292.5737,508,Harford,12.049,Abingdon Elementary,399 SINGER ROAD,ABINGDON,MD,21009,PreK-5,Elementary
